Time,Unit #01 (11A1).kW Measured (kW),Unit #02 (11A2).kW Measured (kW),Unit #03 (11A3).kW Measured (kW),Unit #04 (11A4).kW Measured (kW),Unit #05 (11A5).kW Measured (kW),Unit #06 (11A6).kW Measured (kW),Unit #07 (11A7).kW Measured (kW),Unit #08 (11A8).kW Measured (kW),Unit #09 (11B1).kW Measured (kW),Unit #10 (11B2).kW Measured (kW),Unit #11 (11B3).kW Measured (kW),Unit #12 (11B4).kW Measured (kW),Unit #13 (11B5).kW Measured (kW),Unit #14 (11B6).kW Measured (kW),Unit #15 (11B7).kW Measured (kW),Unit #16 (11B8).kW Measured (kW),Unit #17 (12A1).kW Measured (kW),Unit #18 (12A2).kW Measured (kW),Unit #19 (12A3).kW Measured (kW),Unit #20 (12A4).kW Measured (kW),Unit #27 (12B3).kW Measured (kW),Unit #28 (12B4).kW Measured (kW),Unit #29 (12B5).kW Measured (kW),Unit #30 (12B6).kW Measured (kW),Unit #31 (12B7).kW Measured (kW),Unit #32 (12B8).kW Measured (kW),Unit #21 (12A5).kW Measured (kW),Unit #22 (12A6).kW Measured (kW),Unit #23 (12A7).kW Measured (kW),Unit #24 (12A8).kW Measured (kW),Unit #25 (12B1).kW Measured (kW),Unit #26 (12B2).kW Measured (kW)
3/13/2026 11:15,0,0,0,0,0,0,0,0,-1600,-1603,-1600,-1605,-1404,-1355,-1605,-398,-1204,-3507,-1402,-1605,-1603,-1603,-1605,-3504,-1602,0,-3502,-1604,-1601,-1400,-1604,-1600
3/13/2026 11:15,0,0,0,0,0,0,0,0,-1601,-1603,-1601,-1605,-1404,-1354,-1605,-399,-1203,-3507,-1403,-1606,-1603,-1603,-1607,-3506,-1602,0,-3505,-1606,-1601,-1401,-1604,-1600
3/13/2026 11:15,0,0,0,0,0,0,0,0,-1602,-1603,-1601,-1606,-1405,-1354,-1604,-399,-1204,-3509,-1404,-1605,-1603,-1603,-1607,-3507,-1603,0,-3506,-1605,-1601,-1401,-1604,-1602
3/13/2026 11:15,0,0,0,0,0,0,0,0,-1602,-1604,-1601,-1605,-1404,-1353,-1605,-399,-1204,-3507,-1403,-1604,-1603,-1604,-1607,-3503,-1602,0,-3506,-1607,-1600,-1401,-1603,-1601
3/13/2026 11:15,0,0,0,0,0,0,0,0,-1600,-1603,-1601,-1606,-1405,-1354,-1606,-399,-1204,-3508,-1403,-1603,-1604,-1604,-1606,-3506,-1603,0,-3506,-1606,-1601,-1400,-1603,-1600
3/13/2026 11:15,0,0,0,0,0,0,0,0,-1601,-1602,-1601,-1603,-1403,-1353,-1605,-398,-1204,-3507,-1402,-1605,-1601,-1604,-1607,-3504,-1601,0,-3504,-1605,-1601,-1400,-1603,-1601
3/13/2026 11:15,0,0,0,0,0,0,0,0,-1600,-1602,-1601,-1603,-1403,-1354,-1606,-399,-1204,-3505,-1404,-1605,-1601,-1604,-1609,-3508,-1602,0,-3503,-1605,-1603,-1400,-1604,-1602
3/13/2026 11:15,0,0,0,0,0,0,0,0,-1601,-1601,-1601,-1603,-1403,-1352,-1603,-399,-1204,-3506,-1402,-1603,-1600,-1602,-1607,-3505,-1602,0,-3501,-1605,-1602,-1399,-1603,-1600
3/13/2026 11:15,0,0,0,0,0,0,0,0,-1601,-1603,-1600,-1604,-1403,-1350,-1604,-399,-1203,-3507,-1403,-1604,-1601,-1603,-1607,-3504,-1601,0,-3501,-1606,-1601,-1401,-1604,-1601
3/13/2026 11:15,0,0,0,0,0,0,0,0,-1600,-1602,-1601,-1605,-1404,-1352,-1604,-399,-1204,-3509,-1402,-1605,-1602,-1603,-1605,-3505,-1600,0,-3504,-1606,-1601,-1403,-1604,-1599
3/13/2026 11:15,0,0,0,0,0,0,0,0,-1601,-1602,-1601,-1604,-1403,-1351,-1604,-398,-1204,-3509,-1402,-1604,-1602,-1603,-1606,-3505,-1600,0,-3506,-1605,-1602,-1404,-1604,-1600
3/13/2026 11:15,0,0,0,0,0,0,0,0,-1600,-1601,-1602,-1603,-1403,-1351,-1605,-398,-1204,-3509,-1402,-1603,-1603,-1603,-1605,-3507,-1601,0,-3505,-1603,-1600,-1404,-1603,-1600
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1600,-1600,-1602,-1600,-1402,-1353,-1603,-397,-1203,-3509,-1401,-1603,-1603,-1602,-1604,-3504,-1602,0,-3504,-1602,-1600,-1404,-1603,-1600
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1600,-1602,-1604,-1601,-1404,-1353,-1602,-398,-1204,-3507,-1401,-1604,-1604,-1603,-1604,-3508,-1601,0,-3506,-1604,-1602,-1405,-1603,-1601
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1601,-1601,-1604,-1601,-1402,-1352,-1600,-397,-1203,-3508,-1401,-1604,-1603,-1603,-1604,-3506,-1601,0,-3508,-1604,-1601,-1404,-1603,-1602
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1601,-1603,-1608,-1602,-1401,-1352,-1601,-398,-1204,-3506,-1402,-1603,-1603,-1604,-1602,-3505,-1602,0,-3508,-1604,-1602,-1406,-1601,-1605
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1601,-1602,-1606,-1601,-1398,-1352,-1602,-398,-1203,-3505,-1402,-1604,-1603,-1603,-1603,-3506,-1601,0,-3507,-1604,-1602,-1404,-1600,-1606
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1602,-1602,-1606,-1602,-1401,-1352,-1601,-398,-1203,-3508,-1401,-1604,-1603,-1604,-1603,-3506,-1602,0,-3508,-1602,-1603,-1404,-1600,-1606
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1601,-1602,-1604,-1601,-1401,-1354,-1599,-399,-1203,-3504,-1400,-1603,-1604,-1601,-1602,-3508,-1601,0,-3509,-1603,-1603,-1403,-1600,-1605
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1604,-1603,-1605,-1601,-1401,-1353,-1602,-400,-1203,-3506,-1399,-1604,-1606,-1602,-1602,-3510,-1602,0,-3508,-1603,-1603,-1403,-1601,-1606
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1603,-1604,-1604,-1601,-1401,-1354,-1601,-400,-1203,-3508,-1399,-1604,-1606,-1602,-1602,-3510,-1602,0,-3507,-1603,-1604,-1402,-1601,-1605
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1604,-1606,-1605,-1605,-1401,-1355,-1601,-400,-1204,-3507,-1399,-1604,-1606,-1602,-1602,-3505,-1602,0,-3508,-1603,-1605,-1403,-1602,-1604
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1604,-1606,-1604,-1604,-1403,-1356,-1600,-402,-1203,-3504,-1400,-1604,-1606,-1602,-1602,-3508,-1602,0,-3511,-1602,-1605,-1401,-1602,-1604
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1606,-1606,-1605,-1605,-1404,-1355,-1602,-402,-1204,-3504,-1400,-1604,-1607,-1603,-1602,-3510,-1603,0,-3509,-1602,-1604,-1401,-1603,-1606
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1607,-1606,-1603,-1606,-1404,-1356,-1601,-402,-1204,-3504,-1400,-1604,-1606,-1603,-1602,-3508,-1603,0,-3508,-1603,-1602,-1401,-1603,-1605
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1604,-1607,-1602,-1606,-1522,-1236,-1602,-402,-1202,-3504,-1400,-1604,-1605,-1603,-1603,-3506,-1603,0,-3506,-1603,-1604,-1401,-1604,-1605
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1604,-1606,-1601,-1605,-1549,-1207,-1602,-402,-1204,-3503,-1401,-1604,-1606,-1603,-1603,-3505,-1603,0,-3507,-1602,-1604,-1399,-1605,-1604
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1603,-1607,-1601,-1606,-1553,-1203,-1602,-402,-1203,-3502,-1401,-1602,-1605,-1603,-1605,-3507,-1602,0,-3507,-1601,-1602,-1400,-1604,-1604
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1605,-1606,-1603,-1606,-1555,-1203,-1605,-401,-1203,-3504,-1401,-1603,-1605,-1603,-1605,-3507,-1603,0,-3507,-1604,-1603,-1399,-1606,-1603
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1603,-1607,-1601,-1606,-1554,-1203,-1603,-401,-1203,-3504,-1402,-1604,-1605,-1604,-1605,-3504,-1602,0,-3505,-1603,-1604,-1399,-1606,-1603
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1604,-1605,-1601,-1606,-1553,-1203,-1605,-401,-1204,-3502,-1401,-1602,-1604,-1604,-1605,-3504,-1602,0,-3502,-1602,-1603,-1398,-1606,-1602
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1603,-1607,-1599,-1606,-1553,-1203,-1606,-400,-1204,-3503,-1403,-1603,-1601,-1604,-1606,-3506,-1602,0,-3505,-1604,-1603,-1398,-1608,-1601
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1602,-1604,-1601,-1606,-1552,-1202,-1604,-400,-1204,-3507,-1403,-1605,-1604,-1606,-1607,-3508,-1602,0,-3507,-1605,-1602,-1399,-1606,-1602
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1602,-1604,-1602,-1604,-1553,-1202,-1605,-400,-1205,-3504,-1404,-1604,-1602,-1605,-1606,-3505,-1602,0,-3504,-1604,-1604,-1399,-1606,-1601
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1601,-1603,-1601,-1605,-1553,-1202,-1606,-399,-1204,-3506,-1403,-1603,-1602,-1604,-1607,-3506,-1602,0,-3504,-1604,-1603,-1399,-1604,-1601
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1602,-1604,-1601,-1605,-1552,-1202,-1606,-399,-1205,-3505,-1403,-1603,-1602,-1604,-1607,-3503,-1602,0,-3503,-1605,-1602,-1398,-1606,-1600
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1602,-1604,-1601,-1605,-1553,-1202,-1606,-399,-1204,-3508,-1403,-1605,-1602,-1604,-1606,-3507,-1601,0,-3506,-1606,-1602,-1399,-1606,-1600
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1601,-1601,-1601,-1604,-1552,-1201,-1606,-398,-1204,-3505,-1403,-1605,-1603,-1604,-1606,-3504,-1601,0,-3504,-1605,-1602,-1400,-1606,-1599
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1601,-1601,-1601,-1602,-1552,-1201,-1605,-398,-1205,-3508,-1402,-1603,-1602,-1603,-1606,-3504,-1602,0,-3501,-1606,-1603,-1401,-1604,-1600
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1600,-1602,-1604,-1603,-1551,-1201,-1604,-399,-1205,-3509,-1403,-1603,-1602,-1604,-1607,-3504,-1601,0,-3504,-1606,-1604,-1403,-1604,-1600
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1599,-1601,-1602,-1603,-1551,-1201,-1604,-398,-1203,-3505,-1402,-1605,-1602,-1603,-1605,-3503,-1600,0,-3504,-1605,-1602,-1403,-1603,-1600
3/13/2026 11:16,0,0,0,0,0,0,0,0,-1599,-1603,-1604,-1604,-1550,-1201,-1603,-398,-1204,-3507,-1402,-1605,-1603,-1603,-1605,-3501,-1601,0,-3508,-1604,-1603,-1403,-1602,-1601
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1600,-1602,-1604,-1603,-1551,-1200,-1603,-397,-1203,-3507,-1401,-1603,-1602,-1602,-1604,-3507,-1601,0,-3504,-1604,-1602,-1404,-1602,-1601
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1599,-1601,-1604,-1603,-1549,-1200,-1602,-397,-1204,-3508,-1401,-1604,-1602,-1601,-1604,-3503,-1600,0,-3504,-1605,-1601,-1403,-1602,-1602
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1599,-1602,-1604,-1603,-1550,-1200,-1603,-397,-1203,-3508,-1402,-1604,-1602,-1603,-1604,-3504,-1601,0,-3504,-1605,-1601,-1404,-1603,-1603
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1600,-1601,-1603,-1602,-1550,-1200,-1600,-397,-1204,-3507,-1402,-1604,-1602,-1602,-1604,-3507,-1600,0,-3508,-1604,-1601,-1404,-1603,-1604
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1599,-1601,-1605,-1601,-1551,-1200,-1600,-397,-1203,-3508,-1400,-1605,-1602,-1602,-1602,-3505,-1600,0,-3508,-1602,-1601,-1406,-1603,-1603
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1600,-1600,-1604,-1602,-1549,-1200,-1602,-398,-1204,-3509,-1401,-1605,-1602,-1602,-1602,-3502,-1601,0,-3507,-1604,-1603,-1405,-1602,-1600
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1600,-1600,-1603,-1600,-1551,-1199,-1603,-397,-1202,-3507,-1401,-1603,-1602,-1600,-1602,-3504,-1603,0,-3507,-1603,-1604,-1405,-1601,-1602
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1602,-1601,-1606,-1601,-1549,-1201,-1601,-398,-1204,-3507,-1401,-1603,-1604,-1602,-1601,-3505,-1601,0,-3509,-1603,-1604,-1404,-1601,-1603
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1602,-1603,-1606,-1601,-1550,-1201,-1602,-398,-1203,-3505,-1400,-1604,-1605,-1600,-1601,-3507,-1601,0,-3507,-1603,-1604,-1404,-1602,-1603
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1603,-1603,-1606,-1601,-1550,-1202,-1600,-399,-1202,-3504,-1400,-1603,-1604,-1602,-1602,-3507,-1602,0,-3508,-1603,-1604,-1404,-1602,-1604
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1603,-1602,-1603,-1602,-1551,-1203,-1601,-399,-1203,-3507,-1400,-1602,-1604,-1602,-1602,-3507,-1604,0,-3508,-1603,-1605,-1403,-1602,-1603
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1605,-1603,-1603,-1603,-1550,-1202,-1599,-399,-1204,-3505,-1400,-1602,-1604,-1600,-1601,-3505,-1604,0,-3507,-1601,-1604,-1403,-1602,-1604
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1605,-1603,-1602,-1602,-1591,-1203,-1600,-362,-1203,-3505,-1400,-1603,-1606,-1600,-1600,-3510,-1605,0,-3506,-1601,-1605,-1403,-1601,-1606
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1604,-1603,-1603,-1602,-1600,-1202,-1599,-351,-1203,-3507,-1400,-1602,-1605,-1600,-1600,-3508,-1605,0,-3509,-1602,-1603,-1402,-1603,-1604
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1605,-1604,-1603,-1604,-1602,-1203,-1598,-350,-1203,-3505,-1399,-1602,-1607,-1600,-1601,-3510,-1606,0,-3507,-1602,-1603,-1402,-1602,-1604
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1605,-1604,-1604,-1604,-1601,-1204,-1601,-350,-1203,-3505,-1400,-1604,-1606,-1601,-1601,-3507,-1605,0,-3507,-1602,-1605,-1401,-1603,-1605
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1604,-1604,-1603,-1605,-1601,-1202,-1601,-350,-1203,-3503,-1399,-1604,-1605,-1599,-1601,-3507,-1604,0,-3506,-1600,-1604,-1400,-1603,-1604
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1606,-1605,-1602,-1604,-1604,-1205,-1602,-350,-1204,-3506,-1399,-1603,-1606,-1602,-1602,-3507,-1604,0,-3508,-1601,-1605,-1400,-1604,-1607
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1605,-1606,-1601,-1603,-1603,-1203,-1601,-351,-1203,-3503,-1400,-1602,-1606,-1602,-1602,-3508,-1603,0,-3508,-1602,-1606,-1400,-1603,-1605
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1606,-1605,-1601,-1604,-1604,-1293,-1602,-377,-1201,-3505,-1399,-1602,-1606,-1602,-1601,-3508,-1604,0,-3506,-1602,-1606,-1400,-1603,-1605
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1605,-1606,-1601,-1605,-1603,-1351,-1602,-399,-1204,-3505,-1400,-1603,-1606,-1601,-1602,-3506,-1602,0,-3505,-1602,-1605,-1400,-1604,-1605
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1605,-1606,-1599,-1604,-1603,-1390,-1603,-401,-1202,-3503,-1399,-1603,-1605,-1601,-1603,-3505,-1603,0,-3507,-1687,-1604,-1401,-1605,-1603
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1605,-1606,-1600,-1606,-1604,-1403,-1604,-401,-1203,-3504,-1399,-1602,-1605,-1601,-1603,-3509,-1605,0,-3508,-1755,-1604,-1401,-1606,-1604
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1605,-1605,-1601,-1605,-1604,-1404,-1603,-472,-1201,-3503,-1400,-1601,-1604,-1601,-1602,-3508,-1604,0,-3506,-1782,-1604,-1401,-1605,-1602
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1606,-1605,-1601,-1606,-1606,-1405,-1604,-562,-1203,-3505,-1400,-1603,-1604,-1599,-1602,-3507,-1605,0,-3505,-1801,-1604,-1402,-1605,-1601
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1604,-1606,-1600,-1607,-1606,-1405,-1602,-592,-1203,-3502,-1400,-1693,-1605,-1600,-1603,-3509,-1604,0,-3505,-1801,-1603,-1402,-1605,-1604
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1605,-1605,-1601,-1604,-1603,-1406,-1604,-601,-1204,-3504,-1399,-1772,-1604,-1600,-1602,-3505,-1605,0,-3507,-1803,-1606,-1401,-1604,-1604
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1607,-1606,-1602,-1605,-1605,-1405,-1602,-603,-1204,-3505,-1468,-1791,-1604,-1601,-1602,-3509,-1606,0,-3507,-1803,-1606,-1401,-1605,-1603
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1606,-1604,-1602,-1604,-1602,-1405,-1601,-604,-1201,-3506,-1577,-1801,-1606,-1601,-1603,-3509,-1603,0,-3505,-1802,-1605,-1401,-1604,-1603
3/13/2026 11:17,0,0,0,0,0,0,0,0,-1606,-1604,-1601,-1606,-1603,-1406,-1600,-604,-1202,-3506,-1590,-1803,-1605,-1600,-1602,-3506,-1605,0,-3506,-1802,-1605,-1402,-1603,-1606
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1605,-1605,-1603,-1605,-1604,-1405,-1602,-604,-1203,-3505,-1591,-1802,-1605,-1600,-1601,-3508,-1605,0,-3510,-1803,-1605,-1402,-1603,-1604
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1605,-1605,-1602,-1605,-1601,-1405,-1599,-603,-1202,-3503,-1590,-1803,-1605,-1601,-1600,-3506,-1605,0,-3508,-1802,-1603,-1401,-1601,-1604
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1604,-1603,-1603,-1604,-1601,-1404,-1601,-603,-1203,-3506,-1592,-1804,-1605,-1602,-1602,-3509,-1605,0,-3511,-1804,-1605,-1402,-1603,-1604
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1603,-1602,-1603,-1602,-1601,-1405,-1600,-602,-1203,-3509,-1594,-1803,-1605,-1601,-1601,-3509,-1604,0,-3508,-1803,-1604,-1403,-1602,-1604
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1602,-1602,-1602,-1601,-1600,-1405,-1599,-602,-1203,-3507,-1592,-1803,-1605,-1601,-1602,-3505,-1605,0,-3507,-1804,-1603,-1405,-1602,-1604
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1603,-1603,-1605,-1603,-1599,-1403,-1601,-601,-1203,-3507,-1592,-1802,-1606,-1602,-1602,-3507,-1604,0,-3508,-1803,-1604,-1403,-1604,-1603
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1603,-1600,-1604,-1601,-1600,-1402,-1602,-601,-1204,-3504,-1593,-1803,-1606,-1601,-1601,-3507,-1603,0,-3509,-1803,-1604,-1404,-1602,-1603
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1604,-1602,-1605,-1602,-1601,-1403,-1600,-600,-1203,-3506,-1593,-1805,-1606,-1602,-1601,-3505,-1603,0,-3510,-1804,-1604,-1404,-1602,-1603
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1603,-1601,-1605,-1599,-1599,-1403,-1602,-600,-1204,-3508,-1593,-1804,-1604,-1602,-1602,-3506,-1603,0,-3505,-1804,-1604,-1405,-1602,-1602
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1602,-1601,-1604,-1600,-1600,-1403,-1602,-600,-1202,-3507,-1593,-1804,-1603,-1601,-1603,-3506,-1602,0,-3508,-1804,-1600,-1404,-1603,-1603
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1600,-1602,-1603,-1599,-1599,-1402,-1603,-599,-1203,-3508,-1593,-1803,-1603,-1602,-1603,-3502,-1602,0,-3503,-1805,-1602,-1405,-1602,-1602
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1599,-1601,-1604,-1601,-1601,-1403,-1603,-600,-1203,-3508,-1594,-1805,-1604,-1602,-1602,-3507,-1602,0,-3508,-1805,-1601,-1405,-1602,-1600
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1601,-1601,-1606,-1601,-1600,-1403,-1601,-600,-1203,-3506,-1594,-1805,-1604,-1601,-1602,-3505,-1602,0,-3506,-1805,-1599,-1405,-1602,-1601
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1602,-1601,-1605,-1599,-1601,-1402,-1602,-600,-1202,-3506,-1593,-1803,-1603,-1601,-1603,-3507,-1602,0,-3505,-1806,-1601,-1406,-1602,-1601
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1603,-1601,-1604,-1601,-1599,-1404,-1602,-600,-1203,-3507,-1592,-1804,-1604,-1601,-1603,-3509,-1603,0,-3507,-1805,-1604,-1405,-1602,-1601
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1602,-1599,-1604,-1600,-1600,-1402,-1600,-600,-1201,-3506,-1593,-1805,-1604,-1601,-1602,-3508,-1605,0,-3509,-1804,-1603,-1405,-1602,-1601
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1603,-1601,-1604,-1600,-1600,-1404,-1601,-600,-1203,-3504,-1593,-1804,-1605,-1602,-1600,-3502,-1605,0,-3509,-1805,-1603,-1404,-1603,-1602
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1605,-1601,-1604,-1602,-1602,-1403,-1600,-601,-1202,-3506,-1592,-1804,-1606,-1602,-1601,-3506,-1605,0,-3510,-1803,-1603,-1405,-1602,-1604
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1605,-1601,-1604,-1602,-1602,-1404,-1599,-602,-1203,-3505,-1592,-1804,-1607,-1602,-1601,-3507,-1606,0,-3506,-1803,-1604,-1404,-1601,-1604
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1606,-1601,-1603,-1604,-1603,-1403,-1630,-603,-1266,-3506,-1598,-1806,-1605,-1601,-1599,-3507,-1607,0,-3508,-1803,-1603,-1404,-1602,-1603
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1605,-1691,-1750,-1603,-1604,-1405,-1781,-603,-1387,-3504,-1601,-1805,-1605,-1601,-1601,-3510,-1606,0,-3510,-1802,-1604,-1404,-1625,-1603
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1606,-1792,-1797,-1605,-1604,-1405,-1797,-603,-1399,-3505,-1601,-1805,-1683,-1600,-1601,-3508,-1760,0,-3509,-1803,-1604,-1404,-1779,-1721
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1741,-1805,-1802,-1603,-1605,-1404,-1801,-603,-1403,-3504,-1601,-1804,-1782,-1770,-1601,-3508,-1798,0,-3511,-1802,-1695,-1410,-1800,-1797
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1799,-1805,-1802,-1605,-1626,-1404,-1802,-603,-1403,-3505,-1601,-1805,-1804,-1800,-1715,-3510,-1803,0,-3508,-1802,-1792,-1576,-1801,-1806
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1803,-1807,-1803,-1604,-1678,-1405,-1802,-603,-1403,-3507,-1602,-1804,-1806,-1804,-1792,-3511,-1805,0,-3510,-1803,-1804,-1597,-1803,-1808
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1806,-1805,-1803,-1649,-1766,-1403,-1803,-603,-1402,-3503,-1600,-1804,-1806,-1803,-1800,-3508,-1804,0,-3509,-1803,-1804,-1601,-1804,-1806
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1805,-1805,-1803,-1690,-1797,-1406,-1802,-603,-1401,-3505,-1602,-1804,-1805,-1803,-1801,-3511,-1804,0,-3510,-1802,-1806,-1601,-1804,-1805
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1804,-1806,-1803,-1759,-1803,-1460,-1802,-603,-1402,-3505,-1602,-1804,-1805,-1804,-1800,-3505,-1805,0,-3509,-1803,-1804,-1601,-1804,-1806
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1806,-1806,-1802,-1802,-1805,-1500,-1802,-603,-1403,-3505,-1600,-1804,-1805,-1802,-1802,-3509,-1804,0,-3508,-1804,-1804,-1600,-1802,-1806
3/13/2026 11:18,0,0,0,0,0,0,0,0,-1805,-1804,-1802,-1804,-1804,-1427,-1801,-603,-1400,-3504,-1600,-1856,-1804,-1803,-1801,-3506,-1804,0,-3506,-1950,-1804,-1601,-1803,-1806
3/13/2026 11:19,0,0,0,0,0,0,0,0,-1806,-1803,-1803,-1805,-1803,-1406,-1803,-604,-1403,-3505,-1601,-1905,-1805,-1803,-1801,-3507,-1805,0,-3510,-1990,-1804,-1601,-1802,-1807
3/13/2026 11:19,0,0,0,0,0,0,0,0,-1806,-1802,-1805,-1804,-1803,-1439,-1800,-604,-1402,-3506,-1603,-1924,-1804,-1804,-1800,-3511,-1807,0,-3509,-2001,-1804,-1603,-1801,-1809
3/13/2026 11:19,0,0,0,0,0,0,0,0,-1804,-1801,-1806,-1802,-1801,-1498,-1799,-603,-1400,-3506,-1602,-1996,-1804,-1804,-1800,-3509,-1805,0,-3508,-2002,-1804,-1601,-1800,-1806
3/13/2026 11:19,0,0,0,0,0,0,0,0,-1804,-1802,-1804,-1803,-1801,-1571,-1798,-680,-1401,-3509,-1603,-2003,-1804,-1803,-1801,-3507,-1805,0,-3511,-2002,-1803,-1604,-1800,-1805
3/13/2026 11:19,0,0,0,0,0,0,0,0,-1804,-1801,-1805,-1801,-1801,-1598,-1800,-713,-1402,-3510,-1603,-2003,-1805,-1803,-1800,-3507,-1803,0,-3508,-2004,-1803,-1605,-1799,-1804
3/13/2026 11:19,0,0,0,0,0,0,0,0,-1802,-1802,-1807,-1801,-1801,-1599,-1800,-756,-1434,-3508,-1603,-2004,-1805,-1803,-1801,-3503,-1804,0,-3503,-2003,-1803,-1606,-1800,-1802
3/13/2026 11:19,0,0,0,0,0,0,0,0,-1803,-1803,-1807,-1801,-1800,-1600,-1801,-794,-1473,-3508,-1660,-2004,-1803,-1804,-1802,-3505,-1803,0,-3506,-2004,-1802,-1605,-1801,-1802
3/13/2026 11:19,0,0,0,0,0,0,0,0,-1802,-1800,-1808,-1801,-1800,-1599,-1801,-797,-1466,-3506,-1765,-2004,-1801,-1804,-1801,-3506,-1803,0,-3507,-2004,-1803,-1606,-1802,-1802
3/13/2026 11:19,0,0,0,0,0,0,0,0,-1800,-1801,-1806,-1802,-1799,-1600,-1802,-798,-1520,-3509,-1796,-2003,-1802,-1804,-1802,-3508,-1802,0,-3504,-2004,-1802,-1606,-1801,-1802
