"date_rec","device_id","_faultCount","_cloudConnected","UnitSt","UnitMode","UnitAlm1","UnitFlt1","UnitFlt2","UnitFlt3","UnitDiags","kWin","kVArin","kWcalc","kVArcalc","kWout","kVArout","DCIin","DCIout","OutVin","OutFin","OutVout","OutFout","DisMax","ChMax","DisCost","ChCost","TmpRet","TmpSup","TmpAmb","TmpEnc1","TmpEnc2","TmpEnc3","TmpEnc4","EncHumidity","PcsSt","PcsCmd","DCAOut","DCVOut","ACA","AphA","AphB","AphC","PPVphAB","PPVphBC","PPVphCA","PhVphA","PhVphB","PhVphC","kW","Hz","kVAr","kWH","kWHC","kWHD","DCA","DCV","DCkW","TmpCab","TmpSnk","PcsStVnd","PcsEvtVnd1","PcsEvtVnd2","PcsEvtVnd3","PcsEvtVnd4","PcsEvtVnd5","PcsEvtVnd6","PcsEvtVnd7","PcsEvtVnd8","BattStVnd","BattSt","BattCmd","BattV","BattP","BattA","SoC","SoCOnline","SOE","SOEOnline","SoH","BattAChLmt","BattADisLmt","BattPChLmt","BattPDisLmt","BattPChLmtEMS","BattPDisLmtEMS","BatEvtVnd1","BatEvtVnd2","BatEvtVnd3","BatEvtVnd4","BatEvtVnd5","BatEvtVnd6","BatEvtVnd7","BatEvtVnd8","CellVMax","CellVMin","CellVAvg","ModTmpMax","ModTmpMin","ModTmpAvg","BattStopReq","DCIR","_ConnStr","_EnabledStr","_TotalStr","_PcsAlmActive","_BattAlmActive","_StrAlmActive","_RunningPcsCnt","_TotalPcs","_RunningHVACCnt","_TotalHVAC","_UnitType","_StrEnergy","_UnitSRating","_UnitE","_QMax","_QMin","_HVACInhibitCnt","_ExhaustCnt","_StrSocDelta","_StrSocStdDev","_StrVDelta","_StrVDeltaOnline","_emcu1St","_emcu3St","_emcu5St","_emcu0St","_emcu2St","_emcu4St","_bms1St","_bms0St","_TotBusbarPDisLmt","_TotBusbarPChLmt","_bias_err","_BusbarPcmds.0","_BusbarPcmds.1","_CusRole","_GenSel","_CurrFlt","_FltMod","_CurrWrn","_StartCondAll","_ACSw","_MVSw","_MVGenSw","_MVEarthSw","_MVFbErr","_PcsPModeVnd","_PcsQModeVnd","_SelModkWh","_SelModkVArh","_kVArh","_CommsTimeout","_HB","PcsEvtVnd9","PcsEvtVnd10","PcsEvtVnd11","PcsEvtVnd12","PcsEvtVnd13","PcsEvtVnd14","PcsEvtVnd15","PcsEvtVnd16","PcsEvtVnd17","_ACIR","_CustomBusbarPLmts.0.busbar_dis_limit","_CustomBusbarPLmts.0.busbar_ch_limit","_CustomBusbarPLmts.0.subbms_dis_limit","_CustomBusbarPLmts.0.subbms_ch_limit","_CustomBusbarPLmts.0.gain_param_val","_CustomBusbarPLmts.0.running","_CustomBusbarPLmts.0.busbar_delta_gain","_CustomBusbarPLmts.0.final_dis_limit","_CustomBusbarPLmts.0.final_ch_limit","_CustomBusbarPLmts.1.busbar_dis_limit","_CustomBusbarPLmts.1.busbar_ch_limit","_CustomBusbarPLmts.1.subbms_dis_limit","_CustomBusbarPLmts.1.subbms_ch_limit","_CustomBusbarPLmts.1.gain_param_val","_CustomBusbarPLmts.1.running","_CustomBusbarPLmts.1.busbar_delta_gain","_CustomBusbarPLmts.1.final_dis_limit","_CustomBusbarPLmts.1.final_ch_limit"
"2025-09-17T00:03:42Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,37,,,,,2,,,,0.47,0.8,0.2,0.4,34600,34400,34400,,,,-4,60.02,18,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.6,22.97,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.366,3.352,3.358,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437798,0,37363,0,0,0,0,0,0,0,0,0,700.303,2092.23,2092.23,1815,1875,1142.6,true,0,1815,-1875,2092.23,2092.23,1815,1875,1143,true,0,1815,-1875
"2025-09-17T00:03:44Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,37,,,,,2,,,,0.47,0.8,0.2,0.4,34600,34500,34400,,,,-4,60.0227,19,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.6,24.12,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.365,3.351,3.358,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437798,0,37365,0,0,0,0,0,0,0,0,0,700.303,2094.54,2094.54,1815,1875,1142.5,true,0,1815,-1875,2094.54,2094.54,1815,1875,1143,true,0,1815,-1875
"2025-09-17T00:03:46Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,37,,,,,2,,,,0.47,0.8,0.3,0.3,34600,34500,34400,,,,-4,60.0205,20,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.6,24.12,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.365,3.351,3.358,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437798,0,37367,0,0,0,0,0,0,0,0,0,700.303,2093.28,2093.28,1815,1875,1142.5,true,0,1815,-1875,2093.28,2093.28,1815,1875,1143,true,0,1815,-1875
"2025-09-17T00:03:48Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,37,,,,,2,,,,0.53,0.9,0.3,0.4,34600,34400,34400,,,,-5,60.0216,21,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.6,24.12,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.365,3.351,3.358,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437799,0,37369,0,0,0,0,0,0,0,0,0,700.303,2094.96,2094.96,1815,1875,1142.5,true,0,1815,-1875,2094.96,2094.96,1815,1875,1142.9,true,0,1815,-1875
"2025-09-17T00:03:50Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.5,0.9,0.3,0.3,34600,34400,34400,,,,-5,60.0133,19,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.5,22.97,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.365,3.351,3.358,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437799,0,37371,0,0,0,0,0,0,0,0,0,700.303,2093.91,2093.91,1815,1875,1142.5,true,0,1815,-1875,2092.86,2092.86,1815,1875,1142.9,true,0,1815,-1875
"2025-09-17T00:03:52Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,37,,,,,2,,,,0.47,0.8,0.3,0.3,34600,34400,34400,,,,-5,60.011,19,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.5,24.12,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.365,3.351,3.358,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437799,0,37373,0,0,0,0,0,0,0,0,0,700.303,2094.33,2094.33,1815,1875,1142.4,true,0,1815,-1875,2094.33,2094.33,1815,1875,1142.9,true,0,1815,-1875
"2025-09-17T00:03:54Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.5,0.8,0.3,0.4,34600,34400,34400,,,,-6,60.0102,17,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.5,24.12,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.365,3.351,3.358,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437799,0,37375,0,0,0,0,0,0,0,0,0,700.303,2094.12,2094.12,1815,1875,1142.4,true,0,1815,-1875,2094.12,2094.12,1815,1875,1142.8,true,0,1815,-1875
"2025-09-17T00:03:56Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,37,,,,,2,,,,0.5,0.9,0.2,0.4,34600,34400,34400,,,,-6,60.0116,17,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.5,24.12,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.365,3.351,3.358,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437799,0,37377,0,0,0,0,0,0,0,0,0,700.303,2093.91,2093.91,1815,1875,1142.4,true,0,1815,-1875,2093.91,2093.91,1815,1875,1142.8,true,0,1815,-1875
"2025-09-17T00:03:58Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.43,0.7,0.3,0.3,34600,34400,34400,,,,-6,60.0105,17,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.4,24.12,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.364,3.351,3.358,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437799,0,37379,0,0,0,0,0,0,0,0,0,700.303,2094.75,2094.75,1815,1875,1142.4,true,0,1815,-1875,2094.75,2094.75,1815,1875,1142.8,true,0,1815,-1875
"2025-09-17T00:04:00Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.47,0.8,0.2,0.4,34600,34400,34400,,,,-5,60.0111,16,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.4,24.12,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.364,3.351,3.358,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437799,0,37381,0,0,0,0,0,0,0,0,0,700.303,2093.28,2093.28,1815,1875,1142.3,true,0,1815,-1875,2093.28,2093.28,1815,1875,1142.8,true,0,1815,-1875
"2025-09-17T00:04:02Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.5,0.9,0.3,0.3,34600,34400,34400,,,,-6,60.0071,16,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.4,24.12,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.364,3.351,3.357,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437799,0,37383,0,0,0,0,0,0,0,0,0,700.303,2092.86,2092.86,1815,1875,1142.3,true,0,1815,-1875,2092.86,2092.86,1815,1875,1142.7,true,0,1815,-1875
"2025-09-17T00:04:04Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.5,0.9,0.3,0.3,34600,34400,34400,,,,-5,60.0077,16,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.4,24.12,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.364,3.351,3.357,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437799,0,37385,0,0,0,0,0,0,0,0,0,700.303,2093.28,2093.28,1815,1875,1142.3,true,0,1815,-1875,2093.28,2093.28,1815,1875,1142.7,true,0,1815,-1875
"2025-09-17T00:04:06Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.43,0.8,0.2,0.3,34600,34400,34400,,,,-5,60.0009,16,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.3,22.97,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.364,3.351,3.357,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437800,0,37387,0,0,0,0,0,0,0,0,0,700.303,2094.12,2094.12,1815,1875,1142.3,true,0,1815,-1875,2094.12,2094.12,1815,1875,1142.7,true,0,1815,-1875
"2025-09-17T00:04:08Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.47,0.8,0.3,0.3,34600,34400,34400,,,,-6,59.9981,16,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.3,24.11,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.364,3.351,3.357,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437800,0,37389,0,0,0,0,0,0,0,0,0,700.303,2093.91,2093.91,1815,1875,1142.2,true,0,1815,-1875,2093.91,2093.91,1815,1875,1142.7,true,0,1815,-1875
"date_rec","device_id","_faultCount","_cloudConnected","UnitSt","UnitMode","UnitAlm1","UnitFlt1","UnitFlt2","UnitFlt3","UnitDiags","kWin","kVArin","kWcalc","kVArcalc","kWout","kVArout","DCIin","DCIout","OutVin","OutFin","OutVout","OutFout","DisMax","ChMax","DisCost","ChCost","TmpRet","TmpSup","TmpAmb","TmpEnc1","TmpEnc2","TmpEnc3","TmpEnc4","EncHumidity","PcsSt","PcsCmd","DCAOut","DCVOut","ACA","AphA","AphB","AphC","PPVphAB","PPVphBC","PPVphCA","PhVphA","PhVphB","PhVphC","kW","Hz","kVAr","kWH","kWHC","kWHD","DCA","DCV","DCkW","TmpCab","TmpSnk","PcsStVnd","PcsEvtVnd1","PcsEvtVnd2","PcsEvtVnd3","PcsEvtVnd4","PcsEvtVnd5","PcsEvtVnd6","PcsEvtVnd7","PcsEvtVnd8","BattStVnd","BattSt","BattCmd","BattV","BattP","BattA","SoC","SoCOnline","SOE","SOEOnline","SoH","BattAChLmt","BattADisLmt","BattPChLmt","BattPDisLmt","BattPChLmtEMS","BattPDisLmtEMS","BatEvtVnd1","BatEvtVnd2","BatEvtVnd3","BatEvtVnd4","BatEvtVnd5","BatEvtVnd6","BatEvtVnd7","BatEvtVnd8","CellVMax","CellVMin","CellVAvg","ModTmpMax","ModTmpMin","ModTmpAvg","BattStopReq","DCIR","_ConnStr","_EnabledStr","_TotalStr","_PcsAlmActive","_BattAlmActive","_StrAlmActive","_RunningPcsCnt","_TotalPcs","_RunningHVACCnt","_TotalHVAC","_UnitType","_StrEnergy","_UnitSRating","_UnitE","_QMax","_QMin","_HVACInhibitCnt","_ExhaustCnt","_StrSocDelta","_StrSocStdDev","_StrVDelta","_StrVDeltaOnline","_emcu1St","_emcu3St","_emcu5St","_emcu0St","_emcu2St","_emcu4St","_bms1St","_bms0St","_TotBusbarPDisLmt","_TotBusbarPChLmt","_bias_err","_BusbarPcmds.0","_BusbarPcmds.1","_CusRole","_GenSel","_CurrFlt","_FltMod","_CurrWrn","_StartCondAll","_ACSw","_MVSw","_MVGenSw","_MVEarthSw","_MVFbErr","_PcsPModeVnd","_PcsQModeVnd","_SelModkWh","_SelModkVArh","_kVArh","_CommsTimeout","_HB","PcsEvtVnd9","PcsEvtVnd10","PcsEvtVnd11","PcsEvtVnd12","PcsEvtVnd13","PcsEvtVnd14","PcsEvtVnd15","PcsEvtVnd16","PcsEvtVnd17","_ACIR","_CustomBusbarPLmts.0.busbar_dis_limit","_CustomBusbarPLmts.0.busbar_ch_limit","_CustomBusbarPLmts.0.subbms_dis_limit","_CustomBusbarPLmts.0.subbms_ch_limit","_CustomBusbarPLmts.0.gain_param_val","_CustomBusbarPLmts.0.running","_CustomBusbarPLmts.0.busbar_delta_gain","_CustomBusbarPLmts.0.final_dis_limit","_CustomBusbarPLmts.0.final_ch_limit","_CustomBusbarPLmts.1.busbar_dis_limit","_CustomBusbarPLmts.1.busbar_ch_limit","_CustomBusbarPLmts.1.subbms_dis_limit","_CustomBusbarPLmts.1.subbms_ch_limit","_CustomBusbarPLmts.1.gain_param_val","_CustomBusbarPLmts.1.running","_CustomBusbarPLmts.1.busbar_delta_gain","_CustomBusbarPLmts.1.final_dis_limit","_CustomBusbarPLmts.1.final_ch_limit"
"2025-09-17T00:04:10Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.5,0.8,0.3,0.4,34600,34400,34400,,,,-6,60.0006,16,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.3,24.11,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.363,3.351,3.357,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437800,0,37390,0,0,0,0,0,0,0,0,0,700.303,2093.07,2093.07,1815,1875,1142.2,true,0,1815,-1875,2093.07,2093.07,1815,1875,1142.7,true,0,1815,-1875
"2025-09-17T00:04:12Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.47,0.8,0.3,0.3,34600,34400,34400,,,,-5,59.994,16,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.3,22.97,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.363,3.351,3.357,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437800,0,37393,0,0,0,0,0,0,0,0,0,700.303,2094.33,2094.33,1815,1875,1142.2,true,0,1815,-1875,2094.33,2094.33,1815,1875,1142.6,true,0,1815,-1875
"2025-09-17T00:04:14Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.47,0.8,0.3,0.3,34600,34400,34400,,,,-5,59.9918,15,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.2,22.96,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.363,3.35,3.357,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437800,0,37395,0,0,0,0,0,0,0,0,0,707.421,2095.17,2095.17,1815,1875,1142.2,true,0,1815,-1875,2095.38,2095.38,1815,1875,1142.6,true,0,1815,-1875
"2025-09-17T00:04:16Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.47,0.8,0.3,0.3,34600,34400,34400,,,,-5,59.9948,16,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.2,25.26,22,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.363,3.351,3.357,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437800,0,37397,0,0,0,0,0,0,0,0,0,707.421,2094.75,2094.75,1815,1875,1142.2,true,0,1815,-1875,2094.75,2094.75,1815,1875,1142.6,true,0,1815,-1875
"2025-09-17T00:04:18Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.53,0.9,0.3,0.4,34600,34400,34400,,,,-5,59.9945,16,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.2,22.96,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.363,3.351,3.357,28,24,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.2,0.2,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437800,0,37399,0,0,0,0,0,0,0,0,0,707.421,2094.96,2094.96,1815,1875,1142.1,true,0,1815,-1875,2094.96,2094.96,1815,1875,1142.6,true,0,1815,-1875
"2025-09-17T00:04:20Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.5,0.8,0.3,0.4,34600,34400,34400,,,,-6,60.0058,15,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.2,22.96,20,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.363,3.35,3.357,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437800,0,37401,0,0,0,0,0,0,0,0,0,707.421,2093.28,2093.28,1815,1875,1142.1,true,0,1815,-1875,2093.28,2093.28,1815,1875,1142.5,true,0,1815,-1875
"2025-09-17T00:04:22Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.5,0.8,0.3,0.4,34600,34400,34400,,,,-6,60.008,16,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.2,24.11,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.363,3.35,3.357,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437801,0,37403,0,0,0,0,0,0,0,0,0,707.421,2092.86,2092.86,1815,1875,1142.1,true,0,1815,-1875,2092.86,2092.86,1815,1875,1142.5,true,0,1815,-1875
"2025-09-17T00:04:24Z","REV_TW1_U_01",0,true,2,1,0,0,0,0,0,0,13.79,,,0,13.79,0,0,,,,,3630,-3750,0.665,1.435,,,,38,,,,,2,,,,0.47,0.8,0.3,0.3,34600,34400,34400,,,,-5,60.0039,15,4961232,5420895,,,,,,,12,0,0,0,0,0,0,0,0,,2,,1148.1,24.11,21,88.5,88.5,14528.16,14528.16,100,-3912,3912,-3750,3630,-4200,4200,0,0,0,0,0,0,,,3.363,3.35,3.357,28,25,25.166,,,48,48,48,false,false,false,2,2,6,6,0,342,4200,16416,1500,-1500,0,0,1,0.505,0.3,0.3,999,999,999,999,999,999,999,999,3630,-3750,false,0,0,2,1,0,0,0,1,2,1,1,0,0,8,1,0,0,-1437801,0,37405,0,0,0,0,0,0,0,0,0,707.421,2092.44,2092.44,1815,1875,1142.1,true,0,1815,-1875,2092.23,2092.23,1815,1875,1142.5,true,0,1815,-1875
